n_year,nombre_estado,cve_ent,genero,pob_start_year,pob_mid_year
2059,Nayarit,18,Total,1558185,1558178
2059,Nuevo León,19,Hombres,4438055,4446461
2059,Nuevo León,19,Mujeres,4381742,4390323
2059,Nuevo León,19,Total,8819797,8836784
2059,Oaxaca,20,Hombres,2282701,2281887
2059,Oaxaca,20,Mujeres,2518794,2518030
2059,Oaxaca,20,Total,4801495,4799917
2059,Puebla,21,Hombres,4106139,4107814
2059,Puebla,21,Mujeres,4398932,4400301
2059,Puebla,21,Total,8505071,8508115
2059,Querétaro,22,Hombres,1751206,1752676
2059,Querétaro,22,Mujeres,1839404,1841171
2059,Querétaro,22,Total,3590610,3593847
2059,Quintana Roo,23,Hombres,1423844,1424913
2059,Quintana Roo,23,Mujeres,1453328,1454909
2059,Quintana Roo,23,Total,2877172,2879822
2059,San Luis Potosí,24,Hombres,1597840,1597132
2059,San Luis Potosí,24,Mujeres,1730066,1729604
2059,San Luis Potosí,24,Total,3327906,3326736
2059,Sinaloa,25,Hombres,1630662,1627611
2059,Sinaloa,25,Mujeres,1681160,1678079
2059,Sinaloa,25,Total,3311822,3305690
2059,Sonora,26,Hombres,1805908,1804863
2059,Sonora,26,Mujeres,1718332,1716628
2059,Sonora,26,Total,3524240,3521491
2059,Tabasco,27,Hombres,1097283,1093706
2059,Tabasco,27,Mujeres,1204519,1200884
2059,Tabasco,27,Total,2301802,2294590
2059,Tamaulipas,28,Hombres,1986823,1983412
2059,Tamaulipas,28,Mujeres,2005975,2002308
2059,Tamaulipas,28,Total,3992798,3985720
2059,Tlaxcala,29,Hombres,844973,845343
2059,Tlaxcala,29,Mujeres,912813,913195
2059,Tlaxcala,29,Total,1757786,1758538
2059,Veracruz,30,Hombres,3208088,3193311
2059,Veracruz,30,Mujeres,3604884,3588712
2059,Veracruz,30,Total,6812972,6782023
2059,Yucatán,31,Hombres,1506228,1506777
2059,Yucatán,31,Mujeres,1570246,1570878
2059,Yucatán,31,Total,3076474,3077655
2059,Zacatecas,32,Hombres,930975,930434
2059,Zacatecas,32,Mujeres,980460,980011
2059,Zacatecas,32,Total,1911435,1910445
2060,Aguascalientes,01,Hombres,921862,921981
2060,Aguascalientes,01,Mujeres,966740,966928
2060,Aguascalientes,01,Total,1888602,1888909
2060,Baja California,02,Hombres,2678586,2679531
2060,Baja California,02,Mujeres,2559296,2560194
2060,Baja California,02,Total,5237882,5239725
2060,Baja California Sur,03,Hombres,655530,656368
2060,Baja California Sur,03,Mujeres,638672,639645
2060,Baja California Sur,03,Total,1294202,1296013
2060,Campeche,04,Hombres,440369,439063
2060,Campeche,04,Mujeres,481495,480225
2060,Campeche,04,Total,921864,919288
2060,Chiapas,07,Hombres,3781088,3786372
2060,Chiapas,07,Mujeres,4105802,4112743
2060,Chiapas,07,Total,7886890,7899115
2060,Chihuahua,08,Hombres,2373774,2372028
2060,Chihuahua,08,Mujeres,2305548,2303400
2060,Chihuahua,08,Total,4679322,4675428
2060,Ciudad de México,09,Hombres,3570373,3552789
2060,Ciudad de México,09,Mujeres,3785763,3765425
2060,Ciudad de México,09,Total,7356136,7318214
2060,Coahuila,05,Hombres,2095929,2096804
2060,Coahuila,05,Mujeres,2080881,2081538
2060,Coahuila,05,Total,4176810,4178342
2060,Colima,06,Hombres,390769,390030
2060,Colima,06,Mujeres,397628,396797
2060,Colima,06,Total,788397,786827
2060,Durango,10,Hombres,1017169,1015871
2060,Durango,10,Mujeres,1034114,1032741
2060,Durango,10,Total,2051283,2048612
2060,Estado de México,15,Hombres,8349731,8324208
2060,Estado de México,15,Mujeres,9054335,9027288
2060,Estado de México,15,Total,17404066,17351496
2060,Guanajuato,11,Hombres,3472340,3469275
2060,Guanajuato,11,Mujeres,3802403,3800171
2060,Guanajuato,11,Total,7274743,7269446
2060,Guerrero,12,Hombres,1462985,1456881
2060,Guerrero,12,Mujeres,1620442,1613959
2060,Guerrero,12,Total,3083427,3070840
2060,Hidalgo,13,Hombres,1785875,1784223
2060,Hidalgo,13,Mujeres,2036788,2035640
2060,Hidalgo,13,Total,3822663,3819863
2060,Jalisco,14,Hombres,5017694,5015451
2060,Jalisco,14,Mujeres,5064141,5060970
2060,Jalisco,14,Total,10081835,10076421
2060,Michoacán,16,Hombres,2872512,2873172
2060,Michoacán,16,Mujeres,2980676,2981016
2060,Michoacán,16,Total,5853188,5854188
2060,Morelos,17,Hombres,998335,996009
2060,Morelos,17,Mujeres,1064336,1061594
2060,Morelos,17,Total,2062671,2057603
2060,Nacional,00,Hombres,71225994,71153220
2060,Nacional,00,Mujeres,74747510,74669480
2060,Nacional,00,Total,145973504,145822700
2060,Nayarit,18,Hombres,759137,758911
2060,Nayarit,18,Mujeres,799025,799043
2060,Nayarit,18,Total,1558162,1557954
2060,Nuevo León,19,Hombres,4454850,4462644
2060,Nuevo León,19,Mujeres,4398899,4406899
2060,Nuevo León,19,Total,8853749,8869543
2060,Oaxaca,20,Hombres,2281073,2280044
2060,Oaxaca,20,Mujeres,2517258,2516243
2060,Oaxaca,20,Total,4798331,4796287
2060,Puebla,21,Hombres,4109484,4110682
2060,Puebla,21,Mujeres,4401676,4402496
2060,Puebla,21,Total,8511160,8513178
2060,Querétaro,22,Hombres,1754142,1755317
2060,Querétaro,22,Mujeres,1842942,1844369
2060,Querétaro,22,Total,3597084,3599686
2060,Quintana Roo,23,Hombres,1425987,1426814
2060,Quintana Roo,23,Mujeres,1456480,1457794
2060,Quintana Roo,23,Total,2882467,2884608
2060,San Luis Potosí,24,Hombres,1596416,1595536
2060,San Luis Potosí,24,Mujeres,1729141,1728490
2060,San Luis Potosí,24,Total,3325557,3324026
2060,Sinaloa,25,Hombres,1624570,1621339
2060,Sinaloa,25,Mujeres,1675001,1671727
2060,Sinaloa,25,Total,3299571,3293066
2060,Sonora,26,Hombres,1803813,1802532
2060,Sonora,26,Mujeres,1714923,1713022
2060,Sonora,26,Total,3518736,3515554
2060,Tabasco,27,Hombres,1090148,1086500
2060,Tabasco,27,Mujeres,1197260,1193512
2060,Tabasco,27,Total,2287408,2280012
2060,Tamaulipas,28,Hombres,1979997,1976325
2060,Tamaulipas,28,Mujeres,1998638,1994712
2060,Tamaulipas,28,Total,3978635,3971037
2060,Tlaxcala,29,Hombres,845713,845988
2060,Tlaxcala,29,Mujeres,913593,913860
2060,Tlaxcala,29,Total,1759306,1759848
2060,Veracruz,30,Hombres,3178529,3163624
2060,Veracruz,30,Mujeres,3572540,3556123
2060,Veracruz,30,Total,6751069,6719747
2060,Yucatán,31,Hombres,1507311,1507641
2060,Yucatán,31,Mujeres,1571503,1571885
2060,Yucatán,31,Total,3078814,3079526
2060,Zacatecas,32,Hombres,929903,929267
2060,Zacatecas,32,Mujeres,979571,979031
2060,Zacatecas,32,Total,1909474,1908298
2061,Aguascalientes,01,Hombres,922093,922092
2061,Aguascalientes,01,Mujeres,967116,967181
2061,Aguascalientes,01,Total,1889209,1889273
2061,Baja California,02,Hombres,2680480,2681071
2061,Baja California,02,Mujeres,2561095,2561627
2061,Baja California,02,Total,5241575,5242698
2061,Baja California Sur,03,Hombres,657207,657941
2061,Baja California Sur,03,Mujeres,640615,641478
2061,Baja California Sur,03,Total,1297822,1299419
2061,Campeche,04,Hombres,437761,436428
2061,Campeche,04,Mujeres,478949,477632
2061,Campeche,04,Total,916710,914060
2061,Chiapas,07,Hombres,3791651,3796606
2061,Chiapas,07,Mujeres,4119693,4126198
2061,Chiapas,07,Total,7911344,7922804
2061,Chihuahua,08,Hombres,2370280,2368261
2061,Chihuahua,08,Mujeres,2301245,2298792
2061,Chihuahua,08,Total,4671525,4667053
2061,Ciudad de México,09,Hombres,3535212,3517544
2061,Ciudad de México,09,Mujeres,3745075,3724555
2061,Ciudad de México,09,Total,7280287,7242099
2061,Coahuila,05,Hombres,2097679,2098329
2061,Coahuila,05,Mujeres,2082188,2082599
2061,Coahuila,05,Total,4179867,4180928
2061,Colima,06,Hombres,389296,388522
2061,Colima,06,Mujeres,395966,395087
2061,Colima,06,Total,785262,783609
2061,Durango,10,Hombres,1014585,1013210
2061,Durango,10,Mujeres,1031371,1029899
2061,Durango,10,Total,2045956,2043109
2061,Estado de México,15,Hombres,8298701,8272368
2061,Estado de México,15,Mujeres,9000250,8972097
2061,Estado de México,15,Total,17298951,17244465
2061,Guanajuato,11,Hombres,3466203,3462791
2061,Guanajuato,11,Mujeres,3797932,3795232
2061,Guanajuato,11,Total,7264135,7258023
2061,Guerrero,12,Hombres,1450781,1444627
2061,Guerrero,12,Mujeres,1607472,1600882
2061,Guerrero,12,Total,3058253,3045509
2061,Hidalgo,13,Hombres,1782575,1780720
2061,Hidalgo,13,Mujeres,2034487,2033039
2061,Hidalgo,13,Total,3817062,3813759
2061,Jalisco,14,Hombres,5013196,5010411
2061,Jalisco,14,Mujeres,5057815,5054061
2061,Jalisco,14,Total,10071011,10064472
2061,Michoacán,16,Hombres,2873831,2874249
2061,Michoacán,16,Mujeres,2981355,2981391
2061,Michoacán,16,Total,5855186,5855640
2061,Morelos,17,Hombres,993687,991259
2061,Morelos,17,Mujeres,1058851,1055983
2061,Morelos,17,Total,2052538,2047242
2061,Nacional,00,Hombres,71080450,71000729
2061,Nacional,00,Mujeres,74591461,74504824
2061,Nacional,00,Total,145671911,145505553
2061,Nayarit,18,Hombres,758681,758385
2061,Nayarit,18,Mujeres,799073,798994
2061,Nayarit,18,Total,1557754,1557379
2061,Nuevo León,19,Hombres,4470425,4477643
2061,Nuevo León,19,Mujeres,4414897,4422322
2061,Nuevo León,19,Total,8885322,8899965
2061,Oaxaca,20,Hombres,2279017,2277813
2061,Oaxaca,20,Mujeres,2515214,2513940
2061,Oaxaca,20,Total,4794231,4791753
2061,Puebla,21,Hombres,4111863,4112612
2061,Puebla,21,Mujeres,4403337,4403615
2061,Puebla,21,Total,8515200,8516227
2061,Querétaro,22,Hombres,1756488,1757369
2061,Querétaro,22,Mujeres,1845815,1846926
2061,Querétaro,22,Total,3602303,3604295
2061,Quintana Roo,23,Hombres,1427648,1428237
2061,Quintana Roo,23,Mujeres,1459106,1460154
2061,Quintana Roo,23,Total,2886754,2888391
2061,San Luis Potosí,24,Hombres,1594654,1593634
2061,San Luis Potosí,24,Mujeres,1727844,1727007
2061,San Luis Potosí,24,Total,3322498,3320641
2061,Sinaloa,25,Hombres,1618111,1614723
2061,Sinaloa,25,Mujeres,1668457,1664992
2061,Sinaloa,25,Total,3286568,3279715
2061,Sonora,26,Hombres,1801249,1799772
2061,Sonora,26,Mujeres,1711121,1709019
2061,Sonora,26,Total,3512370,3508791
2061,Tabasco,27,Hombres,1082860,1079156
2061,Tabasco,27,Mujeres,1189754,1185904
2061,Tabasco,27,Total,2272614,2265060
2061,Tamaulipas,28,Hombres,1972652,1968784
2061,Tamaulipas,28,Mujeres,1990776,1986601
2061,Tamaulipas,28,Total,3963428,3955385
2061,Tlaxcala,29,Hombres,846258,846428
2061,Tlaxcala,29,Mujeres,914130,914283
2061,Tlaxcala,29,Total,1760388,1760711
2061,Veracruz,30,Hombres,3148717,3133728
2061,Veracruz,30,Mujeres,3539704,3523060
2061,Veracruz,30,Total,6688421,6656788
2061,Yucatán,31,Hombres,1507976,1508105
2061,Yucatán,31,Mujeres,1572269,1572425
2061,Yucatán,31,Total,3080245,3080530
2061,Zacatecas,32,Hombres,928633,927911
2061,Zacatecas,32,Mujeres,978489,977849
2061,Zacatecas,32,Total,1907122,1905760
2062,Aguascalientes,01,Hombres,922087,921998
2062,Aguascalientes,01,Mujeres,967242,967191
2062,Aguascalientes,01,Total,1889329,1889189
2062,Baja California,02,Hombres,2681669,2681981
2062,Baja California,02,Mujeres,2562155,2562319
2062,Baja California,02,Total,5243824,5244300
2062,Baja California Sur,03,Hombres,658671,659294
2062,Baja California Sur,03,Mujeres,642339,643094
2062,Baja California Sur,03,Total,1301010,1302388
2062,Campeche,04,Hombres,435084,433723
2062,Campeche,04,Mujeres,476311,474935
2062,Campeche,04,Total,911395,908658
2062,Chiapas,07,Hombres,3801555,3806217
2062,Chiapas,07,Mujeres,4132712,4138792
2062,Chiapas,07,Total,7934267,7945009
2062,Chihuahua,08,Hombres,2366236,2364032
2062,Chihuahua,08,Mujeres,2296329,2293581
2062,Chihuahua,08,Total,4662565,4657613
2062,Ciudad de México,09,Hombres,3499879,3482221
2062,Ciudad de México,09,Mujeres,3704025,3683340
2062,Ciudad de México,09,Total,7203904,7165561
2062,Coahuila,05,Hombres,2098965,2099408
2062,Coahuila,05,Mujeres,2083000,2083162
2062,Coahuila,05,Total,4181965,4182570
2062,Colima,06,Hombres,387748,386947
2062,Colima,06,Mujeres,394212,393291
2062,Colima,06,Total,781960,780238
2062,Durango,10,Hombres,1011828,1010390
2062,Durango,10,Mujeres,1028429,1026850
2062,Durango,10,Total,2040257,2037240
2062,Estado de México,15,Hombres,8246048,8218938
2062,Estado de México,15,Mujeres,8944002,8914804
2062,Estado de México,15,Total,17190050,17133742
2062,Guanajuato,11,Hombres,3459388,3455689
2062,Guanajuato,11,Mujeres,3792529,3789380
2062,Guanajuato,11,Total,7251917,7245069
2062,Guerrero,12,Hombres,1438466,1432285
2062,Guerrero,12,Mujeres,1594293,1587598
2062,Guerrero,12,Total,3032759,3019883
2062,Hidalgo,13,Hombres,1778861,1776818
2062,Hidalgo,13,Mujeres,2031578,2029832
2062,Hidalgo,13,Total,3810439,3806650
2062,Jalisco,14,Hombres,5007648,5004415
2062,Jalisco,14,Mujeres,5050304,5045977
2062,Jalisco,14,Total,10057952,10050392
2062,Michoacán,16,Hombres,2874670,2874896
2062,Michoacán,16,Mujeres,2981429,2981167
2062,Michoacán,16,Total,5856099,5856063
2062,Morelos,17,Hombres,988839,986330
2062,Morelos,17,Mujeres,1053110,1050124
2062,Morelos,17,Total,2041949,2036454
2062,Nacional,00,Hombres,70921018,70835415
2062,Nacional,00,Mujeres,74418186,74323154
2062,Nacional,00,Total,145339204,145158569
2062,Nayarit,18,Hombres,758075,757710
2062,Nayarit,18,Mujeres,798926,798752
2062,Nayarit,18,Total,1557001,1556462
2062,Nuevo León,19,Hombres,4484874,4491548
2062,Nuevo León,19,Mujeres,4429746,4436604
2062,Nuevo León,19,Total,8914620,8928152
2062,Oaxaca,20,Hombres,2276613,2275275
2062,Oaxaca,20,Mujeres,2512673,2511156
2062,Oaxaca,20,Total,4789286,4786431
2062,Puebla,21,Hombres,4113357,4113673
2062,Puebla,21,Mujeres,4403902,4403651
2062,Puebla,21,Total,8517259,8517324
2062,Querétaro,22,Hombres,1758251,1758865
2062,Querétaro,22,Mujeres,1848039,1848835
2062,Querétaro,22,Total,3606290,3607700
2062,Quintana Roo,23,Hombres,1428829,1429206
2062,Quintana Roo,23,Mujeres,1461200,1461983
2062,Quintana Roo,23,Total,2890029,2891189
2062,San Luis Potosí,24,Hombres,1592612,1591483
2062,San Luis Potosí,24,Mujeres,1726166,1725139
2062,San Luis Potosí,24,Total,3318778,3316622
2062,Sinaloa,25,Hombres,1611337,1607815
2062,Sinaloa,25,Mujeres,1661531,1657887
2062,Sinaloa,25,Total,3272868,3265702
2062,Sonora,26,Hombres,1798304,1796681
2062,Sonora,26,Mujeres,1706915,1704626
2062,Sonora,26,Total,3505219,3501307
2062,Tabasco,27,Hombres,1075444,1071685
2062,Tabasco,27,Mujeres,1182040,1178068
2062,Tabasco,27,Total,2257484,2249753
2062,Tamaulipas,28,Hombres,1964908,1960899
2062,Tamaulipas,28,Mujeres,1982421,1978008
2062,Tamaulipas,28,Total,3947329,3938907
2062,Tlaxcala,29,Hombres,846605,846687
2062,Tlaxcala,29,Mujeres,914439,914475
2062,Tlaxcala,29,Total,1761044,1761162
2062,Veracruz,30,Hombres,3118735,3103689
2062,Veracruz,30,Mujeres,3506409,3489556
2062,Veracruz,30,Total,6625144,6593245
2062,Yucatán,31,Hombres,1508225,1508163
2062,Yucatán,31,Mujeres,1572574,1572502
2062,Yucatán,31,Total,3080799,3080665
2062,Zacatecas,32,Hombres,927207,926454
2062,Zacatecas,32,Mujeres,977206,976475
2062,Zacatecas,32,Total,1904413,1902929
2063,Aguascalientes,01,Hombres,921901,921708
2063,Aguascalientes,01,Mujeres,967119,966936
2063,Aguascalientes,01,Total,1889020,1888644
2063,Baja California,02,Hombres,2682304,2682380
2063,Baja California,02,Mujeres,2562477,2562271
2063,Baja California,02,Total,5244781,5244651
2063,Baja California Sur,03,Hombres,659920,660446
2063,Baja California Sur,03,Mujeres,643848,644493
2063,Baja California Sur,03,Total,1303768,1304939
2063,Campeche,04,Hombres,432356,430968
2063,Campeche,04,Mujeres,473562,472137
2063,Campeche,04,Total,905918,903105
2063,Chiapas,07,Hombres,3810885,3815267
2063,Chiapas,07,Mujeres,4144880,4150553
2063,Chiapas,07,Total,7955765,7965820
2063,Chihuahua,08,Hombres,2361830,2359493
2063,Chihuahua,08,Mujeres,2290826,2287787
2063,Chihuahua,08,Total,4652656,4647280
2063,Ciudad de México,09,Hombres,3464564,3446999
2063,Ciudad de México,09,Mujeres,3662652,3641817
2063,Ciudad de México,09,Total,7127216,7088816
2063,Coahuila,05,Hombres,2099840,2100091
2063,Coahuila,05,Mujeres,2083317,2083239
2063,Coahuila,05,Total,4183157,4183330
2063,Colima,06,Hombres,386148,385316
2063,Colima,06,Mujeres,392374,391417
2063,Colima,06,Total,778522,776733
2063,Durango,10,Hombres,1008943,1007460
2063,Durango,10,Mujeres,1025274,1023594
2063,Durango,10,Total,2034217,2031054
2063,Estado de México,15,Hombres,8191843,8163997
2063,Estado de México,15,Mujeres,8885658,8855498
2063,Estado de México,15,Total,17077501,17019495
2063,Guanajuato,11,Hombres,3451996,3448044
2063,Guanajuato,11,Mujeres,3786234,3782636
2063,Guanajuato,11,Total,7238230,7230680
2063,Guerrero,12,Hombres,1426110,1419927
2063,Guerrero,12,Mujeres,1580891,1574093
2063,Guerrero,12,Total,3007001,2994020
2063,Hidalgo,13,Hombres,1774776,1772554
2063,Hidalgo,13,Mujeres,2028080,2026042
2063,Hidalgo,13,Total,3802856,3798596
2063,Jalisco,14,Hombres,5001182,4997540
2063,Jalisco,14,Mujeres,5041651,5036754
2063,Jalisco,14,Total,10042833,10034294
2063,Michoacán,16,Hombres,2875128,2875227
2063,Michoacán,16,Mujeres,2980914,2980367
2063,Michoacán,16,Total,5856042,5855594
2063,Morelos,17,Hombres,983824,981231
2063,Morelos,17,Mujeres,1047139,1044039
2063,Morelos,17,Total,2030963,2025270
2063,Nacional,00,Hombres,70749827,70659152
2063,Nacional,00,Mujeres,74228120,74124914
2063,Nacional,00,Total,144977947,144784066
2063,Nayarit,18,Hombres,757338,756926
2063,Nayarit,18,Mujeres,798578,798308
2063,Nayarit,18,Total,1555916,1555234
2063,Nuevo León,19,Hombres,4498236,4504429
2063,Nuevo León,19,Mujeres,4443462,4449768
2063,Nuevo León,19,Total,8941698,8954197
2063,Oaxaca,20,Hombres,2273928,2272475
2063,Oaxaca,20,Mujeres,2509641,2507878
2063,Oaxaca,20,Total,4783569,4780353
2063,Puebla,21,Hombres,4114003,4113945
2063,Puebla,21,Mujeres,4403415,4402643
2063,Puebla,21,Total,8517418,8516588
2063,Querétaro,22,Hombres,1759479,1759837
2063,Querétaro,22,Mujeres,1849630,1850101
2063,Querétaro,22,Total,3609109,3609938
2063,Quintana Roo,23,Hombres,1429568,1429724
2063,Quintana Roo,23,Mujeres,1462773,1463314
2063,Quintana Roo,23,Total,2892341,2893038
2063,San Luis Potosí,24,Hombres,1590351,1589130
2063,San Luis Potosí,24,Mujeres,1724104,1722906
2063,San Luis Potosí,24,Total,3314455,3312036
2063,Sinaloa,25,Hombres,1604282,1600653
2063,Sinaloa,25,Mujeres,1654235,1650401
2063,Sinaloa,25,Total,3258517,3251054
2063,Sonora,26,Hombres,1795063,1793321
2063,Sonora,26,Mujeres,1702330,1699862
2063,Sonora,26,Total,3497393,3493183
2063,Tabasco,27,Hombres,1067920,1064112
2063,Tabasco,27,Mujeres,1174100,1170023
2063,Tabasco,27,Total,2242020,2234135
2063,Tamaulipas,28,Hombres,1956890,1952789
2063,Tamaulipas,28,Mujeres,1973594,1968956
2063,Tamaulipas,28,Total,3930484,3921745
2063,Tlaxcala,29,Hombres,846773,846764
2063,Tlaxcala,29,Mujeres,914509,914435
2063,Tlaxcala,29,Total,1761282,1761199
2063,Veracruz,30,Hombres,3088645,3073597
2063,Veracruz,30,Mujeres,3472701,3455643
2063,Veracruz,30,Total,6561346,6529240
2063,Yucatán,31,Hombres,1508097,1507863
2063,Yucatán,31,Mujeres,1572413,1572103
2063,Yucatán,31,Total,3080510,3079966
2063,Zacatecas,32,Hombres,925704,924939
2063,Zacatecas,32,Mujeres,975739,974900
2063,Zacatecas,32,Total,1901443,1899839
2064,Aguascalientes,01,Hombres,921514,921228
2064,Aguascalientes,01,Mujeres,966748,966446
2064,Aguascalientes,01,Total,1888262,1887674
2064,Baja California,02,Hombres,2682450,2682318
2064,Baja California,02,Mujeres,2562067,2561507
2064,Baja California,02,Total,5244517,5243825
2064,Baja California Sur,03,Hombres,660969,661393
2064,Baja California Sur,03,Mujeres,645135,645678
2064,Baja California Sur,03,Total,1306104,1307071
2064,Campeche,04,Hombres,429582,428169
2064,Campeche,04,Mujeres,470709,469234
2064,Campeche,04,Total,900291,897403
2064,Chiapas,07,Hombres,3819673,3823827
2064,Chiapas,07,Mujeres,4156223,4161493
2064,Chiapas,07,Total,7975896,7985320
2064,Chihuahua,08,Hombres,2357141,2354696
2064,Chihuahua,08,Mujeres,2284741,2281411
2064,Chihuahua,08,Total,4641882,4636107
2064,Ciudad de México,09,Hombres,3429429,3411992
2064,Ciudad de México,09,Mujeres,3620978,3600010
2064,Ciudad de México,09,Total,7050407,7012002
2064,Coahuila,05,Hombres,2100338,2100415
2064,Coahuila,05,Mujeres,2083163,2082847
2064,Coahuila,05,Total,4183501,4183262
2064,Colima,06,Hombres,384483,383629
2064,Colima,06,Mujeres,390451,389439
2064,Colima,06,Total,774934,773068
2064,Durango,10,Hombres,1005964,1004433
2064,Durango,10,Mujeres,1021920,1020149
2064,Durango,10,Total,2027884,2024582
2064,Estado de México,15,Hombres,8136197,8107705
2064,Estado de México,15,Mujeres,8825332,8794238
2064,Estado de México,15,Total,16961529,16901943
2064,Guanajuato,11,Hombres,3444094,3439914
2064,Guanajuato,11,Mujeres,3779046,3775020
2064,Guanajuato,11,Total,7223140,7214934
2064,Guerrero,12,Hombres,1413747,1407575
2064,Guerrero,12,Mujeres,1567298,1560410
2064,Guerrero,12,Total,2981045,2967985
2064,Hidalgo,13,Hombres,1770341,1767969
2064,Hidalgo,13,Mujeres,2023996,2021660
2064,Hidalgo,13,Total,3794337,3789629
2064,Jalisco,14,Hombres,4993924,4989909
2064,Jalisco,14,Mujeres,5031868,5026428
2064,Jalisco,14,Total,10025792,10016337
2064,Michoacán,16,Hombres,2875322,2875287
2064,Michoacán,16,Mujeres,2979833,2978998
2064,Michoacán,16,Total,5855155,5854285
2064,Morelos,17,Hombres,978643,975990
2064,Morelos,17,Mujeres,1040936,1037723
2064,Morelos,17,Total,2019579,2013713
2064,Nacional,00,Hombres,70568484,70473169
