cve_concatenada,sequia,racha,full_date_start_racha,full_date_end_racha,racha_dias
20400,Sin sequia,94,2012-03-31,2017-01-15,1751
20401,D0,17,2015-06-30,2016-02-29,244
20401,D1,6,2017-02-28,2017-05-15,76
20401,D2,9,2024-01-15,2024-05-15,121
20401,D3,4,2023-09-30,2023-11-15,46
20401,Sin sequia,16,2008-04-30,2009-07-31,457
20402,D0,14,2022-06-30,2023-01-15,199
20402,D1,15,2015-09-30,2016-04-30,213
20402,D2,11,2016-11-30,2017-04-30,151
20402,D3,1,2023-09-30,2023-09-30,0
20402,Sin sequia,18,2009-09-30,2011-02-28,516
20403,D0,9,2016-12-15,2017-04-15,121
20403,D1,3,2023-10-31,2023-11-30,30
20403,D2,1,2023-10-15,2023-10-15,0
20403,Sin sequia,100,2011-06-30,2016-11-30,1980
20404,D0,19,2015-07-15,2016-04-15,275
20404,D1,7,2003-01-31,2003-07-31,181
20404,D2,1,2023-10-15,2023-10-15,0
20404,Sin sequia,41,2013-07-31,2015-06-30,699
20405,D0,19,2017-06-15,2018-03-15,273
20405,D1,13,2020-07-15,2021-01-15,184
20405,D2,7,2003-01-31,2003-07-31,181
20405,Sin sequia,36,2011-07-31,2014-04-15,989
20406,D0,10,2004-08-31,2005-05-31,273
20406,D1,14,2009-04-30,2010-05-31,396
20406,Sin sequia,30,2011-09-30,2014-02-15,869
20407,D0,21,2017-08-15,2018-06-15,304
20407,D1,10,2022-08-31,2023-01-15,137
20407,D2,11,2019-12-15,2020-05-15,152
20407,D3,14,2023-10-31,2024-05-15,197
20407,D4,6,2019-07-31,2019-10-15,76
20407,Sin sequia,26,2007-10-31,2009-11-30,761
20408,D0,20,2017-06-30,2018-04-15,289
20408,D1,15,2020-06-15,2021-01-15,214
20408,D2,5,2024-02-29,2024-04-30,61
20408,Sin sequia,25,2011-07-31,2013-07-31,731
20409,D0,9,2016-12-15,2017-04-15,121
20409,D1,4,2023-09-30,2023-11-15,46
20409,Sin sequia,100,2011-06-30,2016-11-30,1980
20410,D0,25,2018-05-15,2019-05-15,365
20410,D1,9,2015-10-31,2016-02-29,121
20410,D2,16,2023-09-30,2024-05-15,228
20410,Sin sequia,25,2011-04-30,2013-04-30,731
20411,D0,8,2004-10-31,2005-05-31,212
20411,D1,3,2023-10-15,2023-11-15,31
20411,Sin sequia,100,2011-06-30,2016-11-30,1980
20412,D0,21,2014-09-15,2015-07-15,303
20412,D1,7,2004-09-30,2005-03-31,182
20412,D2,16,2023-09-30,2024-05-15,228
20412,D3,5,2019-07-31,2019-09-30,61
20412,Sin sequia,29,2010-07-31,2012-11-30,853
20413,D0,15,2016-07-15,2017-02-15,215
20413,D1,6,2017-02-28,2017-05-15,76
20413,D2,12,2023-11-30,2024-05-15,167
20413,D3,2,2023-10-31,2023-11-15,15
20413,Sin sequia,16,2008-04-30,2009-07-31,457
20414,D0,6,2003-09-30,2004-03-31,183
20414,D1,19,2022-08-15,2023-05-31,289
20414,D2,21,2020-08-15,2021-06-15,304
20414,D3,16,2023-09-30,2024-05-15,228
20414,Sin sequia,18,2009-09-30,2011-02-28,516
20415,D0,25,2021-07-31,2022-07-31,365
20415,D1,17,2015-08-31,2016-04-30,243
20415,D2,12,2020-08-15,2021-01-31,169
20415,D3,16,2023-09-30,2024-05-15,228
20415,Sin sequia,18,2009-09-30,2011-02-28,516
20416,D0,20,2015-06-30,2016-04-15,290
20416,D1,7,2003-01-31,2003-07-31,181
20416,Sin sequia,38,2013-09-30,2015-06-15,623
20417,D0,12,2014-10-31,2015-04-15,166
20417,D1,11,2009-08-31,2010-06-30,303
20417,D2,2,2008-05-31,2008-06-30,30
20417,D3,1,2016-07-31,2016-07-31,0
20417,Sin sequia,32,2011-09-30,2014-03-15,897
20418,D0,8,2009-11-30,2010-06-30,212
20418,D1,6,2004-09-30,2005-02-28,151
20418,D2,16,2023-09-30,2024-05-15,228
20418,D3,9,2017-01-15,2017-05-15,120
20418,Sin sequia,21,2011-04-30,2012-12-31,611
20419,D0,9,2004-09-30,2005-05-31,243
20419,D1,4,2016-10-15,2016-11-30,46
20419,Sin sequia,66,2011-07-31,2015-07-15,1445
20420,D0,21,2017-09-30,2018-07-31,304
20420,D1,13,2016-10-15,2017-04-15,182
20420,D2,13,2020-06-30,2020-12-31,184
20420,D3,10,2023-10-15,2024-02-29,137
20420,Sin sequia,68,2011-05-31,2015-07-15,1506
20421,D0,8,2009-11-30,2010-06-30,212
20421,D1,5,2004-11-30,2005-03-31,121
20421,D2,10,2023-12-31,2024-05-15,136
20421,D3,9,2017-01-15,2017-05-15,120
20421,Sin sequia,20,2011-04-30,2012-11-30,580
20422,D0,32,2016-06-30,2017-10-15,472
20422,D1,7,2003-01-31,2003-07-31,181
20422,D2,1,2023-10-15,2023-10-15,0
20422,Sin sequia,41,2013-07-31,2015-06-30,699
20423,D0,19,2015-07-31,2016-04-30,274
20423,D1,13,2020-06-30,2020-12-31,184
20423,D2,3,2023-10-15,2023-11-15,31
20423,Sin sequia,66,2011-07-31,2015-07-15,1445
20424,D0,15,2016-07-15,2017-02-15,215
20424,D1,6,2017-02-28,2017-05-15,76
20424,D2,12,2023-11-30,2024-05-15,167
20424,D3,2,2023-10-31,2023-11-15,15
20424,Sin sequia,16,2008-04-30,2009-07-31,457
20425,D0,10,2009-09-30,2010-06-30,273
20425,D1,7,2003-01-31,2003-07-31,181
20425,D2,6,2016-09-15,2016-11-30,76
20425,D3,3,2016-07-31,2016-08-31,31
20425,Sin sequia,69,2019-05-31,2022-03-31,1035
20426,D0,17,2016-09-15,2017-05-15,242
20426,D1,8,2023-01-15,2023-05-15,120
20426,D2,5,2023-09-30,2023-11-30,61
20426,Sin sequia,72,2011-06-30,2015-09-30,1553
20427,D0,15,2014-12-15,2015-07-15,212
20427,D1,14,2020-11-15,2021-05-31,197
20427,D2,8,2020-07-15,2020-10-31,108
20427,D3,14,2023-10-31,2024-05-15,197
20427,Sin sequia,28,2007-08-31,2009-11-30,822
20428,D0,7,2004-11-30,2005-05-31,182
20428,D1,6,2017-02-28,2017-05-15,76
20428,D2,16,2023-09-30,2024-05-15,228
20428,Sin sequia,25,2011-04-30,2013-04-30,731
20429,D0,21,2017-09-30,2018-07-31,304
20429,D1,15,2016-10-15,2017-05-15,212
20429,D2,15,2020-05-31,2020-12-31,214
20429,D3,10,2023-10-15,2024-02-29,137
20429,Sin sequia,39,2011-04-30,2014-04-15,1081
20430,D0,18,2015-06-15,2016-02-29,259
20430,D1,17,2016-08-15,2017-04-15,243
20430,D2,7,2022-11-30,2023-02-28,90
20430,Sin sequia,37,2011-06-30,2014-04-15,1020
20431,D0,22,2015-06-30,2016-05-15,320
20431,D1,7,2003-01-31,2003-07-31,181
20431,D2,4,2016-07-31,2016-09-15,46
20431,Sin sequia,38,2013-09-30,2015-06-15,623
20432,D0,8,2009-11-30,2010-06-30,212
20432,D1,2,2008-05-31,2008-06-30,30
20432,Sin sequia,66,2011-07-31,2015-07-15,1445
20433,D0,15,2015-06-30,2016-01-31,215
20433,D1,15,2016-10-15,2017-05-15,212
20433,D2,12,2022-12-15,2023-06-15,182
20433,D3,4,2023-09-30,2023-11-15,46
20433,Sin sequia,18,2009-09-30,2011-02-28,516
20434,D0,10,2009-09-30,2010-06-30,273
20434,D1,7,2003-01-31,2003-07-31,181
20434,Sin sequia,71,2011-09-30,2015-10-31,1492
20435,D0,10,2019-05-15,2019-09-30,138
20435,D1,5,2004-09-30,2005-01-31,123
20435,Sin sequia,138,2011-06-30,2018-06-30,2557
20436,D0,15,2014-09-15,2015-04-15,212
20436,D1,7,2003-01-31,2003-07-31,181
20436,D2,10,2016-07-31,2016-12-15,137
20436,Sin sequia,23,2011-07-31,2013-05-31,670
20437,D0,5,2010-02-28,2010-06-30,122
20437,D1,2,2004-09-30,2004-10-31,31
20437,Sin sequia,137,2011-07-31,2018-06-30,2526
20438,D0,9,2004-09-30,2005-05-31,243
20438,D1,7,2003-01-31,2003-07-31,181
20438,D2,3,2016-08-15,2016-09-15,31
20438,D3,1,2016-07-31,2016-07-31,0
20438,Sin sequia,128,2016-12-15,2022-03-31,1932
20439,D0,17,2015-06-30,2016-02-29,244
20439,D1,6,2017-02-28,2017-05-15,76
20439,D2,9,2024-01-15,2024-05-15,121
20439,D3,4,2023-09-30,2023-11-15,46
20439,Sin sequia,16,2008-04-30,2009-07-31,457
20440,D0,18,2018-09-15,2019-05-31,258
20440,D1,12,2015-10-31,2016-04-15,167
20440,D2,16,2023-09-30,2024-05-15,228
20440,Sin sequia,21,2011-04-30,2012-12-31,611
20441,D0,14,2018-03-31,2018-10-15,198
20441,D1,4,2005-01-31,2005-04-30,89
20441,D2,8,2024-01-31,2024-05-15,105
20441,D3,8,2015-12-15,2016-03-31,107
20441,Sin sequia,29,2010-07-31,2012-11-30,853
20442,D0,7,2003-01-31,2003-07-31,181
20442,D1,1,2005-01-31,2005-01-31,0
20442,Sin sequia,89,2011-07-31,2016-06-30,1796
20443,D0,9,2004-09-30,2005-05-31,243
20443,Sin sequia,89,2011-07-31,2016-06-30,1796
20444,D0,25,2017-07-31,2018-07-31,365
20444,D1,20,2016-07-31,2017-05-15,288
20444,D2,13,2020-06-30,2020-12-31,184
20444,D3,10,2023-10-15,2024-02-29,137
20444,Sin sequia,26,2011-06-30,2013-07-31,762
20445,D0,17,2017-11-30,2018-07-31,243
20445,D1,19,2016-07-31,2017-04-30,273
20445,D2,11,2022-11-30,2023-05-15,166
20445,D3,4,2023-10-15,2023-11-30,46
20445,Sin sequia,26,2011-06-30,2013-07-31,762
20446,D0,19,2017-06-30,2018-03-31,274
20446,D1,22,2015-09-15,2016-07-31,320
20446,D2,19,2022-07-31,2023-05-15,288
20446,D3,4,2023-09-30,2023-11-15,46
20446,Sin sequia,18,2009-09-30,2011-02-28,516
20447,D0,8,2003-01-31,2003-09-30,242
20447,D1,23,2015-08-31,2016-07-31,335
20447,D2,15,2020-06-15,2021-01-15,214
20447,D3,16,2023-09-30,2024-05-15,228
20447,Sin sequia,18,2009-09-30,2011-02-28,516
20448,D0,17,2017-07-31,2018-03-31,243
20448,D1,21,2016-07-31,2017-05-31,304
20448,D2,13,2022-11-30,2023-06-15,197
20448,D3,16,2023-09-30,2024-05-15,228
20448,Sin sequia,18,2009-09-30,2011-02-28,516
20449,D0,7,2004-11-30,2005-05-31,182
20449,D1,6,2024-02-29,2024-05-15,76
20449,D2,4,2023-09-30,2023-11-15,46
20449,Sin sequia,89,2011-04-30,2016-05-15,1842
20450,D0,17,2017-07-31,2018-03-31,243
20450,D1,21,2016-07-31,2017-05-31,304
20450,D2,13,2022-11-30,2023-06-15,197
20450,D3,16,2023-09-30,2024-05-15,228
20450,Sin sequia,18,2009-09-30,2011-02-28,516
20451,D0,20,2015-06-30,2016-04-15,290
20451,D1,14,2016-09-30,2017-04-15,197
20451,Sin sequia,23,2011-07-31,2013-05-31,670
20452,D0,9,2016-12-15,2017-04-15,121
20452,D1,7,2023-11-30,2024-02-29,91
20452,D2,4,2023-09-30,2023-11-15,46
20452,Sin sequia,100,2011-06-30,2016-11-30,1980
20453,D0,8,2004-10-31,2005-05-31,212
20453,D1,10,2016-12-31,2017-05-15,135
20453,D2,8,2024-01-31,2024-05-15,105
20453,Sin sequia,16,2008-04-30,2009-07-31,457
20454,D0,8,2009-11-30,2010-06-30,212
20454,D1,6,2004-09-30,2005-02-28,151
20454,Sin sequia,137,2011-07-31,2018-06-30,2526
20455,D0,9,2020-05-15,2020-09-15,123
20455,D1,10,2018-12-15,2019-04-30,136
20455,D2,3,2019-05-15,2019-06-15,31
20455,D3,7,2003-01-31,2003-07-31,181
20455,Sin sequia,32,2008-07-31,2011-02-28,942
20456,D0,15,2020-09-30,2021-04-30,212
20456,D1,8,2024-01-31,2024-05-15,105
20456,D2,3,2019-05-15,2019-06-15,31
20456,D3,7,2003-01-31,2003-07-31,181
20456,Sin sequia,35,2011-07-31,2014-03-31,974
20457,D0,7,2003-01-31,2003-07-31,181
20457,D1,4,2016-07-15,2016-08-31,47
20457,D2,1,2008-05-31,2008-05-31,0
20457,Sin sequia,66,2011-07-31,2015-07-15,1445
20458,D0,8,2009-09-30,2010-04-30,212
20458,D1,4,2016-10-15,2016-11-30,46
20458,D2,3,2016-07-31,2016-08-31,31
20458,Sin sequia,66,2011-07-31,2015-07-15,1445
20459,D0,34,2017-01-15,2018-05-31,501
20459,D1,11,2022-11-30,2023-05-15,166
20459,D2,7,2003-01-31,2003-07-31,181
20459,Sin sequia,77,2013-07-31,2016-12-31,1249
20460,D0,7,2003-01-31,2003-07-31,181
20460,D1,3,2018-07-15,2018-08-15,31
20460,D2,5,2019-07-31,2019-09-30,61
20460,Sin sequia,88,2011-07-31,2016-06-15,1781
20461,D0,19,2022-05-15,2023-02-15,276
20461,D1,18,2018-08-15,2019-04-30,258
20461,D2,7,2003-01-31,2003-07-31,181
20461,Sin sequia,26,2003-10-31,2005-12-31,792
20462,D0,19,2020-07-31,2021-04-30,273
20462,D1,8,2024-01-31,2024-05-15,105
20462,D2,3,2023-10-15,2023-11-15,31
20462,D3,7,2003-01-31,2003-07-31,181
20462,Sin sequia,35,2011-07-31,2014-03-31,974
20463,D0,7,2003-01-31,2003-07-31,181
20463,D1,16,2016-09-30,2017-05-15,227
20463,Sin sequia,42,2013-07-31,2015-07-15,714
20464,D0,30,2016-06-30,2017-09-15,442
20464,D1,9,2024-01-15,2024-05-15,121
20464,D2,7,2003-01-31,2003-07-31,181
20464,Sin sequia,41,2013-07-31,2015-06-30,699
20465,D0,15,2021-10-15,2022-05-15,212
20465,D1,13,2016-11-15,2017-05-15,181
20465,D2,9,2024-01-15,2024-05-15,121
20465,Sin sequia,25,2007-07-31,2009-07-31,731
20466,D0,17,2017-07-31,2018-03-31,243
20466,D1,17,2015-08-31,2016-04-30,243
20466,D2,18,2022-12-15,2023-09-15,274
20466,D3,16,2023-09-30,2024-05-15,228
20466,Sin sequia,18,2009-09-30,2011-02-28,516
20467,D0,6,2003-09-30,2004-03-31,183
20467,D1,16,2015-08-31,2016-04-15,228
20467,D2,20,2020-08-31,2021-06-15,288
20467,D3,16,2023-09-30,2024-05-15,228
20467,Sin sequia,18,2009-09-30,2011-02-28,516
20468,D0,7,2003-01-31,2003-07-31,181
20468,D1,7,2016-05-31,2016-08-31,92
20468,D2,2,2008-05-31,2008-06-30,30
20468,Sin sequia,64,2011-09-30,2015-07-15,1384
20469,D0,19,2017-06-30,2018-03-31,274
20469,D1,29,2018-08-15,2019-10-15,426
20469,D2,19,2022-07-31,2023-05-15,288
20469,D3,4,2023-09-30,2023-11-15,46
20469,Sin sequia,25,2003-10-31,2005-11-30,761
20470,D0,7,2009-12-31,2010-06-30,181
20470,D1,13,2020-01-31,2020-07-31,182
20470,D2,16,2023-09-30,2024-05-15,228
20470,D3,2,2016-03-15,2016-03-31,16
20470,Sin sequia,30,2010-07-31,2012-12-31,884
20471,D0,8,2009-11-30,2010-06-30,212
20471,D1,2,2016-08-15,2016-08-31,16
20471,D2,1,2008-05-31,2008-05-31,0
20471,Sin sequia,66,2011-07-31,2015-07-15,1445
20472,D0,8,2009-11-30,2010-06-30,212
20472,D1,8,2004-09-30,2005-04-30,212
20472,D2,16,2023-09-30,2024-05-15,228
20472,D3,9,2017-01-15,2017-05-15,120
20472,Sin sequia,29,2010-07-31,2012-11-30,853
20473,D0,4,2003-04-30,2003-07-31,92
20473,D1,1,2005-01-31,2005-01-31,0
20473,Sin sequia,89,2011-07-31,2016-06-30,1796
20474,D0,18,2022-04-30,2023-01-15,260
20474,D1,17,2015-08-31,2016-04-30,243
20474,D2,11,2016-11-30,2017-04-30,151
20474,D3,1,2023-09-30,2023-09-30,0
20474,Sin sequia,18,2009-09-30,2011-02-28,516
20475,D0,8,2004-10-31,2005-05-31,212
20475,D1,4,2023-09-30,2023-11-15,46
20475,Sin sequia,140,2011-06-30,2018-07-31,2588
20476,D0,15,2017-01-31,2017-08-31,212
20476,D1,4,2011-03-31,2011-06-30,91
20476,D2,3,2023-10-15,2023-11-15,31
20476,D3,7,2003-01-31,2003-07-31,181
20476,Sin sequia,78,2013-07-31,2017-01-15,1264
20477,D0,18,2015-04-15,2015-12-31,260
20477,D1,21,2016-07-31,2017-05-31,304
20477,D2,13,2022-11-30,2023-06-15,197
20477,D3,11,2023-09-30,2024-02-29,152
20477,Sin sequia,18,2003-01-31,2004-08-31,578
20478,D0,21,2015-06-15,2016-04-15,305
20478,D1,11,2016-12-15,2017-05-15,151
20478,D2,3,2016-09-30,2016-10-31,31
20478,Sin sequia,23,2011-07-31,2013-05-31,670
20479,D0,16,2016-09-15,2017-04-30,227
20479,D1,7,2003-01-31,2003-07-31,181
20479,D2,3,2023-10-15,2023-11-15,31
20479,Sin sequia,47,2013-07-31,2015-09-30,791
20480,D0,20,2017-06-30,2018-04-15,289
20480,D1,22,2018-11-30,2019-10-15,319
20480,D2,8,2024-01-15,2024-04-30,106
20480,D3,3,2023-10-15,2023-11-15,31
20480,Sin sequia,25,2011-07-31,2013-07-31,731
20481,D0,19,2017-06-30,2018-03-31,274
20481,D1,22,2015-09-15,2016-07-31,320
20481,D2,19,2022-07-31,2023-05-15,288
20481,D3,16,2023-09-30,2024-05-15,228
20481,Sin sequia,18,2009-09-30,2011-02-28,516
20482,D0,9,2021-10-15,2022-02-15,123
20482,D1,17,2015-08-31,2016-04-30,243
20482,D2,23,2020-05-31,2021-04-30,334
20482,D3,8,2024-01-31,2024-05-15,105
20482,Sin sequia,18,2009-09-30,2011-02-28,516
20483,D0,18,2016-07-31,2017-04-15,258
20483,D1,3,2023-10-15,2023-11-15,31
20483,Sin sequia,90,2011-07-31,2016-07-15,1811
20484,D0,11,2022-11-30,2023-05-15,166
20484,D1,10,2018-12-15,2019-04-30,136
20484,D2,3,2019-05-15,2019-06-15,31
20484,D3,7,2003-01-31,2003-07-31,181
20484,Sin sequia,35,2011-07-31,2014-03-31,974
20485,D0,14,2020-08-31,2021-03-15,196
20485,D1,19,2015-07-31,2016-04-30,274
20485,D2,11,2016-11-30,2017-04-30,151
20485,D3,1,2023-09-30,2023-09-30,0
20485,Sin sequia,18,2009-09-30,2011-02-28,516
20486,D0,30,2016-07-31,2017-10-15,441
20486,D1,8,2024-01-31,2024-05-15,105
20486,D2,7,2003-01-31,2003-07-31,181
20486,Sin sequia,47,2011-07-31,2014-09-30,1157
20487,D0,24,2016-09-15,2017-08-31,350
20487,D1,3,2023-10-15,2023-11-15,31
20487,Sin sequia,88,2011-07-31,2016-06-15,1781
20488,D0,30,2016-06-30,2017-09-15,442
20488,D1,8,2024-01-31,2024-05-15,105
20488,D2,7,2003-01-31,2003-07-31,181
20488,Sin sequia,41,2013-07-31,2015-06-30,699
20489,D0,10,2021-09-30,2022-02-15,138
20489,D1,19,2016-07-31,2017-04-30,273
20489,D2,20,2020-08-31,2021-06-15,288
20489,D3,16,2023-09-30,2024-05-15,228
20489,Sin sequia,18,2009-09-30,2011-02-28,516
20490,D0,10,2009-09-30,2010-06-30,273
20490,D1,7,2003-01-31,2003-07-31,181
20490,Sin sequia,75,2011-09-30,2015-12-31,1553
20491,D0,17,2017-07-31,2018-03-31,243
20491,D1,21,2016-07-31,2017-05-31,304
20491,D2,13,2022-11-30,2023-06-15,197
20491,D3,11,2023-09-30,2024-02-29,152
20491,Sin sequia,27,2011-05-31,2013-07-31,792
20492,D0,21,2015-06-30,2016-04-30,305
20492,D1,17,2016-08-15,2017-04-15,243
20492,D2,7,2022-11-30,2023-02-28,90
20492,Sin sequia,64,2011-07-31,2015-06-15,1415
20493,D0,16,2016-09-15,2017-04-30,227
20493,D1,7,2003-01-31,2003-07-31,181
20493,D2,1,2023-10-15,2023-10-15,0
20493,Sin sequia,47,2013-07-31,2015-09-30,791
20494,D0,19,2016-07-15,2017-04-15,274
20494,D1,7,2023-11-30,2024-02-29,91
20494,D2,4,2023-09-30,2023-11-15,46
20494,Sin sequia,90,2011-06-30,2016-06-30,1827
20495,D0,15,2016-07-15,2017-02-15,215
20495,D1,6,2017-02-28,2017-05-15,76
20495,D2,12,2023-11-30,2024-05-15,167
20495,D3,2,2023-10-31,2023-11-15,15
20495,Sin sequia,16,2008-04-30,2009-07-31,457
20496,D0,9,2004-09-30,2005-05-31,243
20496,D1,1,2008-05-31,2008-05-31,0
20496,Sin sequia,89,2011-07-31,2016-06-30,1796
20497,D0,15,2015-06-30,2016-01-31,215
20497,D1,15,2016-10-15,2017-05-15,212
20497,D2,12,2022-12-15,2023-06-15,182
20497,D3,4,2023-09-30,2023-11-15,46
20497,Sin sequia,18,2009-09-30,2011-02-28,516
20498,D0,7,2004-06-30,2004-12-31,184
20498,D1,4,2010-02-28,2010-05-31,92
20498,D2,15,2023-10-15,2024-05-15,213
20498,D3,9,2019-06-30,2019-10-31,123
20498,Sin sequia,19,2011-09-30,2013-03-31,548
20499,D0,21,2016-06-30,2017-04-30,304
20499,D1,13,2020-07-15,2021-01-15,184
20499,D2,3,2023-10-15,2023-11-15,31
20499,Sin sequia,71,2011-07-31,2015-09-30,1522
20500,D0,27,2017-06-30,2018-07-31,396
20500,D1,22,2015-09-15,2016-07-31,320
20500,D2,15,2020-06-15,2021-01-15,214
20500,D3,16,2023-09-30,2024-05-15,228
20500,Sin sequia,18,2009-09-30,2011-02-28,516
20501,D0,11,2022-11-30,2023-05-15,166
20501,D1,10,2018-12-15,2019-04-30,136
20501,D2,7,2003-01-31,2003-07-31,181
20501,Sin sequia,35,2011-07-31,2014-03-31,974
20502,D0,8,2009-11-30,2010-06-30,212
20502,D1,6,2004-09-30,2005-02-28,151
20502,D2,1,2019-09-30,2019-09-30,0
20502,Sin sequia,88,2011-07-31,2016-06-15,1781
20503,D0,4,2004-09-30,2004-12-31,92
20503,D1,1,2005-01-31,2005-01-31,0
20503,Sin sequia,89,2011-07-31,2016-06-30,1796
20504,D0,9,2004-09-30,2005-05-31,243
20504,D1,1,2011-03-31,2011-03-31,0
20504,Sin sequia,88,2011-07-31,2016-06-15,1781
20505,D0,13,2014-11-30,2015-05-31,182
20505,D1,11,2018-12-15,2019-05-15,151
20505,D2,10,2015-11-15,2016-03-31,137
20505,D3,9,2017-01-15,2017-05-15,120
20505,Sin sequia,29,2010-07-31,2012-11-30,853
20506,D0,4,2005-02-28,2005-05-31,92
20506,D1,2,2004-09-30,2004-10-31,31
20506,Sin sequia,161,2011-07-31,2019-06-30,2891
20507,D0,5,2008-02-29,2008-06-30,122
20507,D1,17,2015-08-31,2016-04-30,243
20507,D2,11,2016-11-30,2017-04-30,151
20507,D3,1,2023-09-30,2023-09-30,0
20507,Sin sequia,18,2009-09-30,2011-02-28,516
20508,D0,8,2009-11-30,2010-06-30,212
20508,D1,6,2004-11-30,2005-04-30,151
20508,D2,16,2023-09-30,2024-05-15,228
20508,D3,9,2017-01-15,2017-05-15,120
20508,Sin sequia,29,2010-07-31,2012-11-30,853
20509,D0,17,2015-06-30,2016-02-29,244
20509,D1,6,2017-02-28,2017-05-15,76
20509,D2,9,2024-01-15,2024-05-15,121
20509,D3,4,2023-09-30,2023-11-15,46
20509,Sin sequia,16,2008-04-30,2009-07-31,457
20510,D0,27,2017-06-30,2018-07-31,396
20510,D1,20,2016-07-31,2017-05-15,288
20510,D2,11,2022-11-30,2023-05-15,166
20510,D3,15,2023-10-15,2024-05-15,213
20510,Sin sequia,18,2009-09-30,2011-02-28,516
20511,D0,17,2016-09-15,2017-05-15,242
20511,D1,9,2023-10-31,2024-02-29,121
20511,D2,1,2023-10-15,2023-10-15,0
20511,Sin sequia,71,2011-07-31,2015-09-30,1522
20512,D0,15,2016-07-15,2017-02-15,215
20512,D1,9,2020-06-30,2020-10-31,123
20512,D2,12,2023-11-30,2024-05-15,167
20512,D3,2,2023-10-31,2023-11-15,15
20512,Sin sequia,27,2011-04-30,2013-06-30,792
20513,D0,16,2013-09-30,2014-07-15,288
20513,D1,8,2004-09-30,2005-04-30,212
20513,D2,11,2023-09-30,2024-02-29,152
20513,D3,5,2019-07-31,2019-09-30,61
20513,Sin sequia,19,2011-05-31,2012-11-30,549
20514,D0,8,2009-11-30,2010-06-30,212
20514,D1,2,2008-05-31,2008-06-30,30
20514,D2,1,2019-09-30,2019-09-30,0
20514,Sin sequia,88,2011-07-31,2016-06-15,1781
20515,D0,8,2004-10-31,2005-05-31,212
20515,D1,12,2018-11-30,2019-05-15,166
20515,D2,13,2015-12-15,2016-06-15,183
20515,D3,9,2017-01-15,2017-05-15,120
20515,Sin sequia,20,2011-04-30,2012-11-30,580
20516,D0,17,2017-07-31,2018-03-31,243
20516,D1,21,2016-07-31,2017-05-31,304
20516,D2,13,2022-11-30,2023-06-15,197
20516,D3,11,2023-09-30,2024-02-29,152
20516,Sin sequia,18,2009-09-30,2011-02-28,516
20517,D0,10,2019-05-15,2019-09-30,138
20517,D1,2,2004-09-30,2004-10-31,31
20517,Sin sequia,138,2011-06-30,2018-06-30,2557
20518,D0,16,2016-09-15,2017-04-30,227
20518,D1,7,2003-01-31,2003-07-31,181
20518,D2,1,2023-10-15,2023-10-15,0
20518,Sin sequia,71,2011-07-31,2015-09-30,1522
20519,D0,8,2004-10-31,2005-05-31,212
20519,D1,3,2023-10-15,2023-11-15,31
20519,Sin sequia,99,2011-07-31,2016-11-30,1949
20520,D0,17,2020-09-30,2021-05-31,243
20520,D1,13,2018-10-31,2019-04-30,181
20520,D2,3,2019-05-15,2019-06-15,31
20520,D3,7,2003-01-31,2003-07-31,181
20520,Sin sequia,35,2011-07-31,2014-03-31,974
20521,D0,21,2016-06-30,2017-04-30,304
20521,D1,7,2003-01-31,2003-07-31,181
20521,D2,1,2023-10-15,2023-10-15,0
20521,Sin sequia,41,2013-07-31,2015-06-30,699
20522,D0,4,2005-02-28,2005-05-31,92
20522,D1,2,2004-09-30,2004-10-31,31
20522,Sin sequia,161,2011-07-31,2019-06-30,2891
20523,D0,16,2016-09-15,2017-04-30,227
20523,D1,7,2003-01-31,2003-07-31,181
20523,D2,1,2023-10-15,2023-10-15,0
20523,Sin sequia,41,2013-07-31,2015-06-30,699
20524,D0,11,2022-11-30,2023-05-15,166
20524,D1,12,2023-11-30,2024-05-15,167
20524,D2,7,2003-01-31,2003-07-31,181
20524,Sin sequia,36,2011-07-31,2014-04-15,989
20525,D0,16,2022-12-15,2023-08-15,243
20525,D1,10,2015-09-30,2016-02-15,138
20525,D2,11,2016-02-29,2016-07-31,153
20525,D3,1,2024-01-15,2024-01-15,0
20525,Sin sequia,29,2010-07-31,2012-11-30,853
20526,D0,15,2015-06-30,2016-01-31,215
20526,D1,14,2016-10-15,2017-04-30,197
20526,D2,12,2022-12-15,2023-06-15,182
20526,D3,4,2023-09-30,2023-11-15,46
20526,Sin sequia,18,2009-09-30,2011-02-28,516
20527,D0,15,2014-09-15,2015-04-15,212
20527,D1,7,2003-01-31,2003-07-31,181
20527,D2,7,2016-09-15,2016-12-15,91
20527,D3,2,2016-08-15,2016-08-31,16
20527,Sin sequia,93,2019-05-31,2023-03-31,1400
20528,D0,25,2015-07-31,2016-07-31,366
20528,D1,18,2018-08-15,2019-04-30,258
20528,D2,7,2003-01-31,2003-07-31,181
20528,Sin sequia,26,2003-10-31,2005-12-31,792
20529,D0,11,2022-11-30,2023-05-15,166
20529,D1,10,2018-12-15,2019-04-30,136
20529,D2,3,2019-05-15,2019-06-15,31
20529,D3,7,2003-01-31,2003-07-31,181
20529,Sin sequia,35,2011-07-31,2014-03-31,974
20530,D0,10,2023-12-15,2024-04-30,137
20530,D1,3,2023-10-31,2023-11-30,30
20530,D2,1,2023-10-15,2023-10-15,0
20530,Sin sequia,100,2011-06-30,2016-11-30,1980
20531,D0,7,2003-01-31,2003-07-31,181
